51.5706,0.459089,E01021318,170
51.5744,0.454858,E01021319,26
51.2827,-2.46474,E01014470,10
52.1231,-0.462843,E01017472,18
51.497,0.131299,E01000466,18
51.5103,0.123801,E01000467,7
51.5103,0.129391,E01000468,28
51.5063,0.124729,E01000469,13
51.4937,0.123684,E01000416,23
51.4907,0.127865,E01000418,5
51.4931,0.131519,E01000464,13
51.4936,0.138224,E01000465,10
51.4974,0.123724,E01000470,20
51.482,0.145003,E01000333,22
51.4946,0.154421,E01000335,32
51.4911,0.146232,E01000336,20
51.4885,0.143751,E01000337,6
51.4896,0.148671,E01000338,5
51.4803,0.180472,E01000403,53
51.4847,0.174026,E01000404,26
51.4859,0.168414,E01000405,13
51.4908,0.162296,E01000408,16
51.4857,0.149488,E01000332,5
51.4836,0.154903,E01000402,6
51.4845,0.163625,E01000406,20
51.4787,0.166017,E01000407,4
51.4816,0.141168,E01000334,11
51.4869,0.123003,E01000417,32
51.4787,0.126954,E01000419,1
51.4803,0.135727,E01000420,5
51.4787,0.147804,E01000442,7
51.4768,0.154931,E01000437,5
51.4756,0.160655,E01000438,12
51.4738,0.16332,E01000439,14
51.4724,0.158021,E01000441,12
51.474,0.178521,E01000373,6
51.4775,0.18605,E01000429,15
51.4749,0.199763,E01000430,19
51.4752,0.183192,E01000431,27
51.4715,0.188223,E01000432,20
51.4689,0.184451,E01000433,20
51.4699,0.194791,E01000434,27
51.4732,0.190822,E01033789,7
51.469,0.189423,E01033790,8
51.4651,0.131871,E01000356,7
51.4677,0.126186,E01000357,5
51.4717,0.1282,E01000359,4
51.4755,0.132171,E01000421,4
51.4768,0.120402,E01000450,6
51.4728,0.118631,E01000451,2
51.4684,0.124708,E01000452,2
51.4718,0.176139,E01000367,17
51.4682,0.176133,E01000368,16
51.475,0.170385,E01000372,13
51.4619,0.1836,E01000380,12
51.4655,0.18141,E01000435,14
51.4697,0.143868,E01000353,2
51.4697,0.135608,E01000354,6
51.4683,0.151136,E01000355,2
51.4664,0.142977,E01000358,12
51.4743,0.14193,E01000436,1
51.4673,0.105239,E01000401,8
51.4687,0.120041,E01000453,13
51.4709,0.113776,E01000454,14
51.4678,0.116191,E01000455,3
51.4657,0.120678,E01000456,5
51.4613,0.164358,E01000325,3
51.4631,0.175926,E01000326,2
51.4705,0.169346,E01000369,9
51.4668,0.159288,E01000370,15
51.4664,0.171965,E01000371,7
51.4575,0.139285,E01000360,43
51.4557,0.147634,E01000362,75
51.4588,0.146695,E01000365,13
51.4627,0.134797,E01000366,7
51.4593,0.130456,E01000394,10
51.4598,0.112604,E01000388,6
51.4622,0.112238,E01000392,24
51.4582,0.101878,E01000409,6
51.455,0.099008,E01000411,2
51.4635,0.102423,E01000414,21
51.461,0.095411,E01000415,2
51.4628,0.154935,E01000327,8
51.4564,0.166451,E01000328,4
51.4547,0.15583,E01000329,15
51.4575,0.14968,E01000330,22
51.4518,0.164497,E01000331,5
51.4509,0.0889291,E01000340,8
51.465,0.0878645,E01000395,4
51.4619,0.0874933,E01000396,3
51.4572,0.0926535,E01000410,8
51.4581,0.0850955,E01000412,6
51.4528,0.0951833,E01000413,3
51.457,0.191666,E01000374,16
51.4494,0.186627,E01000375,5
51.4564,0.190331,E01000376,4
51.4548,0.179979,E01000377,7
51.4512,0.17866,E01000378,38
51.4468,0.180829,E01000379,26
51.4511,0.179069,E01033791,17
51.4497,0.176842,E01033792,14
51.4459,0.125187,E01000348,4
51.4456,0.133962,E01000349,7
51.4554,0.13098,E01000361,3
51.4511,0.138601,E01000363,6
51.4582,0.125619,E01000389,15
51.4521,0.123869,E01000390,6
51.4615,0.120213,E01000393,9
51.446,0.110871,E01000346,5
51.4489,0.104803,E01000347,11
51.4453,0.103554,E01000350,6
51.4483,0.116956,E01000352,9
51.4521,0.108242,E01000391,9
51.4487,0.0937687,E01000341,3
51.4479,0.0898647,E01000342,7
51.4492,0.101267,E01000343,8
51.4422,0.0913255,E01000345,2
51.4393,0.102324,E01000460,9
51.4493,0.152967,E01000364,8
51.4387,0.158351,E01000444,5
51.4434,0.151356,E01000447,26
51.4421,0.14384,E01000448,5
51.4447,0.144124,E01000449,6
51.4431,0.117331,E01000351,10
51.4381,0.123562,E01000443,10
51.4366,0.127728,E01000445,13
51.4414,0.124648,E01000446,4
51.4357,0.115719,E01000461,1
51.4393,0.0842682,E01000339,10
51.4409,0.087137,E01000344,2
51.4328,0.078987,E01000423,2
51.4338,0.091535,E01000425,1
51.4377,0.0901143,E01000463,3
51.4278,0.0985888,E01000424,6
51.4306,0.0863715,E01000426,2
51.4261,0.090991,E01000427,10
51.426,0.10365,E01000457,33
51.4339,0.10307,E01000462,14
51.4297,0.118497,E01000382,8
51.42,0.112211,E01000384,6
51.4346,0.12557,E01000387,2
51.4215,0.0991551,E01000428,12
51.4297,0.108591,E01000458,3
51.4265,0.107698,E01000459,20
51.433,0.133008,E01000381,14
51.421,0.132439,E01000383,8
51.417,0.124772,E01000385,15
51.4149,0.118504,E01000386,7
51.4712,0.0956046,E01000398,9
51.4649,0.0942682,E01000399,5
51.4672,0.0963617,E01000400,4
51.4716,0.108011,E01032566,9
52.5896,-1.85786,E01009421,11
52.5117,-1.94274,E01009271,11
52.4924,-1.85664,E01009483,36
52.468,-1.8815,E01009364,20
52.4717,-1.86825,E01009379,38
52.4633,-1.91065,E01008997,6
52.4764,-1.85098,E01009333,18
52.5931,-1.18329,E01025627,104
53.7943,-3.03489,E01012698,23
53.5836,-2.45262,E01004868,1
53.5714,-2.43057,E01004848,4
52.9764,-0.0277812,E01034681,85
51.5942,-0.269386,E01000587,9
51.591,-0.282628,E01000589,12
51.5911,-0.268238,E01000590,3
51.5968,-0.270266,E01000592,2
51.5967,-0.274947,E01000593,9
51.5938,-0.284631,E01000594,14
51.585,-0.252582,E01000513,8
51.5847,-0.261234,E01000514,4
51.5904,-0.255978,E01000516,8
51.5867,-0.263593,E01000520,13
51.5937,-0.262609,E01000588,20
51.5943,-0.262161,E01033929,7
51.5914,-0.261801,E01033930,9
51.5841,-0.268783,E01000515,21
51.5846,-0.277067,E01000517,24
51.5843,-0.284716,E01000543,6
51.5864,-0.278923,E01000591,16
51.5846,-0.290111,E01033463,12
51.5823,-0.314273,E01000536,18
51.5809,-0.299601,E01000538,5
51.5785,-0.293959,E01000539,9
51.5792,-0.31104,E01000540,4
51.5857,-0.302806,E01000541,15
51.5803,-0.262832,E01000518,13
